810423,12 Arumugam Road 409958
810424,530 Ang Mo Kio Avenue 560530
810425,4 Ang Mo Kio Industrial Park 2 569498
810426,7 Hindoo Road 209108
810427,23 Genting Road 349481
810428,30 Raffles Place 048622
810429,8 Chia Ping Road 619973
810429,1 Chia Ping Road 619967
810429,  619972
810430,122 Robinson Road 068903
810431,110 Middle Road 188968
810432,30 Victoria Street 187996
810433,22 Lorong 21A Geylang 388431
810434,25 Harrison Road 369646
810435,25 Harrison Road 369646
810436,20 Cross Street 048422
810437,18 Cross Street 048423
810437,3 Pickering Street 048660
810437,22 Cross Street 048421
810438,20 Cross Street 048422
810439,51 Telok Ayer Street 048441
810439,  048440
810440,335 Smith Street 050335
810440,  058935
810441,34 Craig Road 089673
810442,133 New Bridge Road 059413
810442,  059418
810442,  059419
810443,20 Shaw Road 367956
810444,45 Kian Teck Drive 628859
810444,11 Kian Teck Drive 628828
810444,  648310
810445,140 Robinson Road 068907
810446,112 Lavender Street 338728
810447,87 Beach Road 189695
810448,50 Genting Lane 349558
810449,73 Science Park Drive 118254
810450,75 Science Park Drive 118255
810451,77 Science Park Drive 118256
810452,79 Science Park Drive 118264
810453,00 CIRCULAR ROAD 049999
810453,  049362
810454,20 Jalan Afifi 409179
810455,102E Pasir Panjang Road 118529
810455,102F Pasir Panjang Road 118530
810456,605 MacPherson Road 368239
810457,152 Paya Lebar Road 409020
810458,50 Telok Blangah Road 098828
810459,30 Lorong 27 Geylang 388164
810460,629 Aljunied Road 389838
810461,371 Beach Road 199597
810462,10 Coleman Street
810463,36 Robinson Road 068877
810464,71 Tannery Lane 347807
810465,810 Geylang Road 409286
810466,180 Kitchener Road 208539
810466,  208528
810466,  329999
810467,5 Kaki Bukit Road 2 417839
810468,1 Raffles Link 039393
810469,84 Genting Lane 349584
810470,3151 Commonwealth Ave West 129581
810471,60 Tessensohn Road 508503
810472,20 Toh Guan Road 608839
810473,37 Jalan Pemimpin 577177
810474,442 Orchard Road 238879
810475,139 Joo Seng Road 368362
810476,41 Sunset Way 597071
810477,69 Sunset Way Singapore 597094
810477,  597493
810478,354 Clementi Avenue 2 120354
810479,34 West Coast Road 127335
810480,1 Clementi Loop 129808
810481,24 Raffles Place 048621
810482,293 Holland Road 278628
810483,21 Kim Keat Road 328805
810484,31 Exeter Road 239732
810485,110 Eunos Avenue 7 409573
810486,15 Commonwealth Lane 149554
810487,1 Sengkang Square 545078
810488,60 Alexandra Terrace 118502
810489,317 Outram Road 169075
810490,100 Orchard Road 238840
810491,167 Jalan Bukit Merah 150167
810492,1 Farrer Park Station Road 217562
810493,587 Bukit Timah Road 269707
810493,  269706
810493,  269693
810494,2 Corporation Road 618494
810495,410 North Bridge Road 188726
810496,21 Jurong East Street 609646
810497,1 Tampines Central 5 529508
810498,464 Crawford Lane 190464
810499,461 Crawford Lane 190461
810500,17 Upper East Coast Road 455208
810501,47 Kallang Pudding Road 349318
810502,320 Balestier Road 329924
810503,3 Ubi Avenue 3 408857
810504,71 Robinson Road 068895
810505,140 Robinson Rd 068907
810506,557 Bukit Timah Road 269694
810507,16 Tannery Lane 347778
810508,2 Kim Chuan Drive 537080
810509,200 Pandan Loop 128388
810510,2 Kallang Avenue 339407
810511,114 Lavender Street 338729
810512,5 Koek Road 228796
810513,5 Koek Road 228796
810514,5 Koek Road 228796
810515,70 Collyer Quay 049323
810516,47A Jalan Buroh 619492
810517,16 Jalan Kilang Barat 159358
810518,12 International Business Park 609920
810519,54 Serangoon North Avenue 4 555854
810520,100 Lorong 23 Geylang 388398
810521,82 Playfair Road 368001
810522,362 Upper Paya Lebar Road 534963
810523,3 Tai Seng Drive 535216
810524,6 Jalan Kilang 159406
810525,4 Dairy Farm Lane 677622
810525,6 Dairy Farm Lane 677623
810525,8 Dairy Farm Lane 677624
810525,10 Dairy Farm Lane 677625
810525,12 Dairy Farm Lane 677615
810526,57 Dawson Place 142057
810527,12 Tampines Central 1 529537
810528,36 West Coast Road 127343
810529,3 Defu Lane 1 539478
810529,5 Defu Lane 1 539480
810529,15 Defu Avenue 1 539538
810529,38 Defu Lane 10 539215
810529,28 Defu Lane 9 539268
810529,13 Defu Lane 10 539194
810529,1 Defu Lane 10 539182
810529,2 Defu Lane 10 539183
810529,30 Defu Lane 10 539211
810529,31 Defu Lane 10 539212
810529,32 Defu Lane 10 539213
810529,37 Defu Lane 10 539214
810530,402 Orchard Road Singapore 238876
810531,2 Alexandra Road 159919
810533,108 Depot Road 100108
810534,20 Devonshire Road 239850
810535,25 Scotts Road 228220
810536,5 Ang Mo Kio Central 2 569663
810537,10 Science Park Drive 118224
810538,2304 Bedok Reservoir Road 479223
810539,1 Pasir Ris Close 519599
810540,128 Joo Seng Road 368356
810541,31 Tannery Lane 347788
810542,20 Science Park Drive 118230
810543,71 Science Park Drive 118253
810544,7 Fraser Street 189356
810545,3 Fraser Street 189352
810546,3791 Jalan Bukit Merah 159471
810547,61 Woodlands Industrial Park E9 757047
810547,  757881
810548,31 Boon Tat Street 069625
810549,430 Upper Changi Road 487048
810550,25 Marine Parade 449536
810551,3016 Bedok North Avenue 4 489947
810552,46 East Coast Road 428766
810553,3018 Bedok North Street 5 486132
810554,3 Simei St 6 528833
810556,20 Eastwood Road 486442
810556,  088902
810557,1 Sunview Road 627615
810558,2 Ang Mo Kio Street 64 569084
810560,67 High Street 179431
810561,15A Changi Business Park Central 1 486035
810562,10 Arumugam Road 409957
810563,11 Kee Seng Street 089218
810564,11 Mandai Estate 729908
810565,625 Elias Road 510625
810566,32 Kallang Pudding Road 349313
810567,47 Tannery Lane 347794
810568,0 Emerald Hill Road 229000
810568,0 Saunders Road 228000
810568,48 Saunders Road 228279
810568,84 Emerald Hill Road 229360
810568,52 Emerald Hill Road 229328  
810568,112A Emerald Hill Road 229393
810568,92 Emerald Hill Road 229368 
810568,110 Emerald Hill Road 229389
810569,195 Lavender Street 338758
810570,30 Kaki Bukit Road 3 417819
810571,5611 North Bridge Road 198782
810572,105 Amoy Street 069925
810572,  069926
810572,  069928
810572,  069922
810572,  069000
810573,10 Enterprise Road 629822
810573,  629789
810574,20 Bukit Batok Crescent 658080
810575,116 Middle Road 188972
810576,48 Toh Guan Road East 608586
810576,34 Toh Guan Road East 608579
810576,30 Toh Guan Road East 608577
810576,40 Toh Guan Road East 608582
810576,38 Toh Guan Road East 608580
810576,44 Toh Guan Road East 608485
810577,46 Lorong 17 Geylang 388568
810578,2 Tuas View Place 637431
810579,1 Kaki Bukit Road 1 415934
810580,18 Kaki Bukit Road 3 415978
810581,50 Tagore Lane 787494
810582,70 Shenton Way 079118
810583,70 Shenton Way 079118
810584,1100 Lower Delta Road 169206
810585,450 Lorong 6 Toa Payoh 319394
810586,17 Kallang Junction 339274
810587,1 Esplanade Drive 038981
810588,8 Raffles Avenue 039802
810589,1 Eunos Avenue 8A 409457
810589,3 Eunos Avenue 8A 409458
810589,5 Eunos Avenue 8A 409459
810589,9 Eunos Avenue 8A 409461
810589,1011 Eunos Avenue 6 409623
810589,1042 Eunos Avenue 5 409745
810589,1040 Eunos Avenue 4 409792
810589,1001 Eunos Avenue 8 409496
810589,100 Eunos Avenue 7 409572
810590,5 Kaki Bukit Road 1 415936
810590,7 Kaki Bukit Road 1 415937
810590,3 Kaki Bukit Road 1 415935
810590,11 Kaki Bukit Road 1 415939
810590,9 Kaki Bukit Road 1 415938
810590,13 Kaki Bukit Road 1 415928
810591,60 Kaki Bukit Place 415979
810591,35 Kaki Bukit Place 416213
810591,40 Kaki Bukit Place 416218
810591,26 Kaki Bukit Place 416204
810591,63 Kaki Bukit Place 416234
810591,49 Kaki Bukit Place 416227
810591,37 Kaki Bukit Place 416215
810591,5 Kaki Bukit Place 416183
810591,45 Kaki Bukit Place 416223
810592,1 Kaki Bukit Road 2 417835
810593,183 Ubi Avenue 4 408801
810594,85 Defu Lane 10 539218
810595,62 Burn Road 369976
810596,81 Genting Lane 349566
810597,43 Beach Road 189681
810597,43A Beach Road 189681
810597,43B Beach Road 189681
810597,43C Beach Road 189681
810597,43D Beach Road 189681
810597,45 Beach Road 189682
810597,45A Beach Road 189682
810597,45B Beach Road 189682
810597,45C Beach Road 189682
810597,45D Beach Road 189682
810598,71 Ubi Crescent 408571
810599,5 Coleman Street 179805
810600,23 Lorong 8 Toa Payoh 319257
810601,10 Changi North Street 1 498826
810602,7 Kaki Bukit Road 2 417840
810603,8 Robinson Road 048544
810604,230 Orchard Road 238854
810605,12 Lorong 8 Geylang 399083
810606,445 Fajar Road 670445
810607,14 Robinson Road 048545
810608,14 Scotts Road 228213
810608,  900555
810609,112 Lavender Street 338728
810610,545 Orchard Road 238882
810611,31 Pekin Street 048761
810611,26 China Street 049568
810611,44 Pekin Street 048774
810611,137 Amoy Street 049965
810611,82 Telok Ayer Street 048467
810612,156 Cecil Street 069544
810612,  399073
810613,67 Sungei Tengah Road 699008
810614,288 Jalan Besar 208951
810615,21 Sengkang West Avenue 797650
810616,108 Robinson Road 068900
810617,20 Prince Edward Road 079213
810618,101 Thomson Rd 307591
810619,50 Serangoon North Avenue 4 555856
810620,10 Kaki Bukit Road 2 417868
810621,26 Woodlands Loop 738317
810622,7 Ang Mo Kio Street 66 567708
810623,103 Defu Lane 10 539223
810624,1 Ubi View 408555
810625,45 Middle Road 188954
810626,21 Tyrwhitt Road 207530
810627,45 Jalan Pemimpin 577197
810629,8 Chin Bee Drive 619859
810629,10 Chin Bee Drive 619861
810629,  619930
810630,8A Admiralty Street 757437
810631,1 Senoko Avenue 758297
