id,link,project
810102,https://www.commercialguru.com.sg/project/22768/32-hillview-terrace,32 Hillview Terrace,32 Hillview Terrace,662950
810103,https://www.commercialguru.com.sg/project/22387/32-south-buona-vista-road,32 South Buona Vista Road,32 South Buona Vista Road,118161
810104,https://www.commercialguru.com.sg/project/22506/321-clementi,321 Clementi,321 Clementi Avenue 3,129905
810105,https://www.commercialguru.com.sg/project/22519/329-joo-chiat-road,329 Joo Chiat Road,329 Joo Chiat Road,427586
810106,https://www.commercialguru.com.sg/project/22769/32a-hillview-terrace,32A Hillview Terrace,32A Hillview Terrace,669251
810107,https://www.commercialguru.com.sg/project/22770/32b-hillview-terrace,32B Hillview Terrace,32B Hillview Terrace,669252
810108,https://www.commercialguru.com.sg/project/23609/33-pekin-street,33 Pekin Street,33 Pekin Street,048763
810109,https://www.commercialguru.com.sg/project/22305/34-boon-leat-terrace,34 Boon Leat Terrace,34 Boon Leat Terrace,119866
810110,https://www.commercialguru.com.sg/project/22771/34-hillview-terrace,34 Hillview Terrace,34 Hillview Terrace,669254
810111,https://www.commercialguru.com.sg/project/22636/345-beach-road,345 Beach Road,345 Beach Road,199568
810112,https://www.commercialguru.com.sg/project/22772/34a-hillview-terrace,34A Hillview Terrace,34A Hillview Terrace,669255
810113,https://www.commercialguru.com.sg/project/22773/34b-hillview-terrace,34B Hillview Terrace,34B Hillview Terrace,669256
810114,https://www.commercialguru.com.sg/project/23151/35-tampines-street-92,35 Tampines Street 92,35 Tampines Street 92,528880
810115,https://www.commercialguru.com.sg/project/23898/351-on-braddell,351 On Braddell,351 Braddell Road,579713
810116,https://www.commercialguru.com.sg/project/22157/36-38-armenian-street,36 & 38 Armenian Street,36 Armenian Street,179934
810117,https://www.commercialguru.com.sg/project/22351/36-temple-street,36 Temple Street,36 Temple Street,058581
810118,https://www.commercialguru.com.sg/project/23465/36-tuas-road,36 Tuas Road,36 Tuas Road,638505
810119,https://www.commercialguru.com.sg/project/23152/37a-tampines-street-92,37A Tampines Street 92,37A Tampines Street 92,528886
810120,https://www.commercialguru.com.sg/project/23595/38-ang-mo-kio-industrial-park-2,38 Ang Mo Kio Industrial Park 2,38 Ang Mo Kio Industrial Park 2,569511
810121,https://www.commercialguru.com.sg/project/22344/3a-temple-street,3A Temple Street,3A Temple Street,058556
810122,https://www.commercialguru.com.sg/project/22345/3b-temple-street,3B Temple Street,3B Temple Street,058556
810123,https://www.commercialguru.com.sg/project/19847/4-changi-south-lane,4 Changi South Lane,4 Changi South Lane,486127
810124,https://www.commercialguru.com.sg/project/23000/4-kaki-bukit-avenue-1,4 Kaki Bukit Avenue 1,4 Kaki Bukit Avenue 1,417939
810125,https://www.commercialguru.com.sg/project/23045/4-loyang-lane,4 Loyang Lane,4 Loyang Lane,508914
810126,https://www.commercialguru.com.sg/project/19067/4-robinson-road,4 Robinson Road,4 Robinson Road,048543
810127,https://www.commercialguru.com.sg/project/23183/40-penjuru-lane,40 Penjuru Lane,40 Penjuru Lane,609216
810128,https://www.commercialguru.com.sg/project/23153/41-changi-south-avenue-2,41 Changi South Avenue 2,41 Changi South Avenue 2,486153
810129,https://www.commercialguru.com.sg/project/23610/43-pekin-street,43 Pekin Street,43 Pekin Street,048773
810130,https://www.commercialguru.com.sg/project/23043/45-ubi-road-1,45 Ubi Road 1,45 Ubi Road 1,408696
810131,https://www.commercialguru.com.sg/project/22098/454-race-course-road,454 Race Course Road,454 Race Course Road,218697
810132,https://www.commercialguru.com.sg/project/22010/46-boat-quay,46 Boat Quay,46 Boat Quay,049835
810133,https://www.commercialguru.com.sg/project/23654/477-tampines-street-43,477 Tampines Street 43,477 Tampines Street 43,520477
810134,https://www.commercialguru.com.sg/project/23046/4a-loyang-lane,4A Loyang Lane,4A Loyang Lane,508923
810135,https://www.commercialguru.com.sg/project/23005/5-kallang-place,5 Kallang Place,5 Kallang Place,339152
810136,https://www.commercialguru.com.sg/project/23807/5-penjuru-lane,5 Penjuru Lane,5 Penjuru Lane,609186
810137,https://www.commercialguru.com.sg/project/20205/5-tai-seng-drive,5 Tai Seng Drive,5 Tai Seng Drive,535217
810138,https://www.commercialguru.com.sg/project/23154/5-toh-guan-road-east,5 Toh Guan Road East,5 Toh Guan Road East,608831
810139,https://www.commercialguru.com.sg/project/23835/501-west-coast-drive,501 West Coast Drive,501 West Coast Drive,120501
810140,https://www.commercialguru.com.sg/project/21285/502-chai-chee-lane,502 Chai Chee Lane,502 Chai Chee Lane,469025
810141,https://www.commercialguru.com.sg/project/20204/51-cuppage-road,51 Cuppage Road,51 Cuppage Road,229469
810142,https://www.commercialguru.com.sg/project/21947/510-bedok-north-street-3,510 Bedok North Street 3,510 Bedok North Street 3,460510
810143,https://www.commercialguru.com.sg/project/22994/510-chai-chee-lane,510 Chai Chee Lane,510 Chai Chee Lane,469027
810144,https://www.commercialguru.com.sg/project/22995/512-chai-chee-lane,512 Chai Chee Lane,512 Chai Chee Lane,469028
810145,https://www.commercialguru.com.sg/project/22996/514-chai-chee-lane,514 Chai Chee Lane,514 Chai Chee Lane,469029
810146,https://www.commercialguru.com.sg/project/19413/52-serangoon-north-avenue-4,52 Serangoon North Avenue 4,52 Serangoon North Avenue 4,555853
810147,https://www.commercialguru.com.sg/project/22051/52-tras-street,52 Tras Street,52 Tras Street,078991
810148,https://www.commercialguru.com.sg/project/19133/53-serangoon-north-avenue-4,53 Serangoon North Avenue 4,53 Serangoon North Avenue 4,555852
810149,https://www.commercialguru.com.sg/project/24448/530-bedok-north-street-3,530 Bedok North Street 3,530 Bedok North Street 3,460530
810150,https://www.commercialguru.com.sg/project/20571/55-market-street,55 Market Street,55 Market Street Singapore,048941
810151,https://www.commercialguru.com.sg/project/23001/6-kaki-bukit-avenue-1,6 Kaki Bukit Avenue 1,6 Kaki Bukit Avenue 1,417940
810152,https://www.commercialguru.com.sg/project/20572/6-raffles-quay,6 Raffles Quay,6 Raffles Quay,048580
