400055,https://www.propertyguru.com.sg/project/aston-mansions-53,Aston Mansions,3 Lorong 42 Geylang,398026
400056,https://www.propertyguru.com.sg/project/astor-55,Astor,51C Lengkong Empat,417660
400057,https://www.propertyguru.com.sg/project/astoria-apartment-1387,Astoria Apartment,6A Cairnhill Rise,229742
400058,https://www.propertyguru.com.sg/project/athena-ville-1763,Athena Ville,25 Lorong 29 Geylang,388074
400059,https://www.propertyguru.com.sg/project/atrium-residences-56,Atrium Residences,1 Lorong 28 Geylang,398406
400060,https://www.propertyguru.com.sg/project/ava-towers-58,Ava Towers,10 Ava Road,329949
400061,https://www.propertyguru.com.sg/project/avant-residences-23399,Avant Residences,10 Aljunied Rd,389799
400062,https://www.propertyguru.com.sg/project/axis-siglap-755,Axis @ Siglap,59 East Coast Terrace,458950
400063,https://www.propertyguru.com.sg/project/balestier-plaza-488,Balestier Plaza,400 Balestier Road,329802
400064,https://www.propertyguru.com.sg/project/balestier-point-853,Balestier Point,279 Balestier Road,329727
400065,https://www.propertyguru.com.sg/project/balestier-regency-1015,Balestier Regency,4 Jalan Ampas,329505
400066,https://www.propertyguru.com.sg/project/balmoral-crest-1175,Balmoral Crest,1 Balmoral Crescent,259882
400067,https://www.propertyguru.com.sg/project/balmoral-heights-465,Balmoral Heights,8 Balmoral Crescent,259928
400068,https://www.propertyguru.com.sg/project/balmoral-point-894,Balmoral Point,23 Balmoral Road,259806
400069,https://www.propertyguru.com.sg/project/baode-apartment-1782,Baode Apartment,8 Geylong Lor 35,387940
400070,https://www.propertyguru.com.sg/project/bartley-residences-21131,Bartley Residences,1 Lorong How Sun,536558
400071,https://www.propertyguru.com.sg/project/beacon-heights-1352,Beacon Heights,8 Mar Thoma Road,328689
400072,https://www.propertyguru.com.sg/project/bella-vista-1381,Bella Vista,3 Sommerville Road,358227
400073,https://www.propertyguru.com.sg/project/bellezza-katong-771,Bellezza @ Katong,46 Ceylon Road,429634
400074,https://www.propertyguru.com.sg/project/bendigo-gardens-20834,Bendigo Gardens,115 Koon Seng Road,427048
400075,https://www.propertyguru.com.sg/project/berkeley-residences-21810,Berkeley Residences,11 Lorong N Telok Kurau,425141
400076,https://www.propertyguru.com.sg/project/beta-grove-20694,Beta Grove,80K Lorong J Telok Kurau,425891
400077,https://www.propertyguru.com.sg/project/birmingham-mansions-607,Birmingham Mansions,130 Thomson Road,307682
400078,https://www.propertyguru.com.sg/project/bishopsgate-residences-21491,Bishopsgate Residences,1 Bishopsgate,247676
400079,https://www.propertyguru.com.sg/project/bliss-regalia-1329,Bliss Regalia,80 Sing Avenue,217920
400080,https://www.propertyguru.com.sg/project/bliss-residences-993,Bliss Residences,17 Jalan Masjid,418942
400081,https://www.propertyguru.com.sg/project/bliss-kovan-20756,Bliss@Kovan,4 Simon Lane,546054
400082,https://www.propertyguru.com.sg/project/bluwaters-822,Bluwaters,195B Jalan Loyang Besar,506961
400083,https://www.propertyguru.com.sg/project/boon-teck-apartments-1799,Boon Teck Apartments,42 Boon Teck Road,329609
400084,https://www.propertyguru.com.sg/project/boon-teck-lodge-20836,Boon Teck Lodge,46 Boon Teck Road,329610
400085,https://www.propertyguru.com.sg/project/botanic-gardens-mansion-556,Botanic Gardens Mansion,2 Taman Serasi,257718
400086,https://www.propertyguru.com.sg/project/botanic-gardens-view-1080,Botanic Gardens View,1 Taman Serasi,257717
400087,https://www.propertyguru.com.sg/project/botanic-lodge-1476,Botanic Lodge,2 Lermit Road,258634
400088,https://www.propertyguru.com.sg/project/botanika-1012,Botanika,50 Holland Road,258853
400089,https://www.propertyguru.com.sg/project/bougainvilla-apartments-1662,Bougainvilla Apartments,10 Lorong 19 Geylang,388492
400090,https://www.propertyguru.com.sg/project/braddell-view-199,Braddell View,10 Braddell Hill,579726
400091,https://www.propertyguru.com.sg/project/breeze-by-the-east-1285,Breeze By The East,316 Upper East Coast Road,465520
400092,https://www.propertyguru.com.sg/project/buckley-18-337,Buckley 18,18 Buckley Road,309776
400093,https://www.propertyguru.com.sg/project/buckley-residences-1303,Buckley Residences,6 Buckley Road,309762
400094,https://www.propertyguru.com.sg/project/burlington-square-447,Burlington Square,175 Bencoolen Street,189649
400095,https://www.propertyguru.com.sg/project/butterworth-33-475,Butterworth 33,33 Butterworth Lane,439442
400096,https://www.propertyguru.com.sg/project/butterworth-view-1009,Butterworth View,21 Butterworth Lane,439431
400097,https://www.propertyguru.com.sg/project/cadence-light-609,Cadence Light,199 Telok Kurau Road,423833
400098,https://www.propertyguru.com.sg/project/cai-yuan-mansions-722,Cai Yuan Mansions,36 Jalan Datoh,329422
400099,https://www.propertyguru.com.sg/project/cairnhill-mansions-499,Cairnhill Mansions,69 Cairnhill Road,229675
400100,https://www.propertyguru.com.sg/project/cairnhill-plaza-325,Cairnhill Plaza,53 Cairnhill Road,229664
400101,https://www.propertyguru.com.sg/project/cairnhill-residences-234,Cairnhill Residences,31 Cairnhill Circle,229774
400102,https://www.propertyguru.com.sg/project/calarasi-364,Calarasi,31 Kim Keat Lane,328882
400103,https://www.propertyguru.com.sg/project/calin-mansions-20787,Calin Mansions,30 Lorong 33 Geylang,387987
400104,https://www.propertyguru.com.sg/project/callidora-ville-1270,Callidora Ville,19 Lor N Telok Kurau,425145
400105,https://www.propertyguru.com.sg/project/cambio-suites-21638,Cambio Suites,28 Lim Tua Tow Road,547791
400106,https://www.propertyguru.com.sg/project/canne-lodge-589,Canne Lodge,75 Lorong 3 Geylang,388869
400107,https://www.propertyguru.com.sg/project/capella-the-club-residences-singapore-21153,Capella The Club Residences Singapore,"1 The Knolls, Sentosa Island Singapore",98297
400108,https://www.propertyguru.com.sg/project/carlisle-court-23827,Carlisle Court,35 Carlisle Road,219599
400109,https://www.propertyguru.com.sg/project/carlyx-green-1172,Carlyx Green,41 Carlisle Road,219606
400110,https://www.propertyguru.com.sg/project/carlyx-residence-682,Carlyx Residence,39 Carlisle Road,219604
400111,https://www.propertyguru.com.sg/project/carmi-mansion-20842,Carmi Mansion,38 Lorong 33 Geylang,387991
400112,https://www.propertyguru.com.sg/project/casa-aerata-2648,Casa Aerata,9 Lorong 26 Geylang,398484
400113,https://www.propertyguru.com.sg/project/casa-al-mare-23482,Casa Al Mare,75 Jalan Loyang Besar,506930
400114,https://www.propertyguru.com.sg/project/casa-aroma-1452,Casa Aroma,21 Chiku Road,429433
400115,https://www.propertyguru.com.sg/project/casa-meya-1284,Casa Meya,25 Meyappa Chettiar Road,358464
400116,https://www.propertyguru.com.sg/project/casa-novacrest-832,Casa Novacrest,17 Peck Hay Road,228313
400117,https://www.propertyguru.com.sg/project/casero-dunman-1076,Casero @ Dunman,489 Dunman Road,439192
400118,https://www.propertyguru.com.sg/project/cassia-edge-21650,Cassia Edge,343 Guillemard Road,399764
400119,https://www.propertyguru.com.sg/project/castle-loft-22728,Castle Loft,133 Lorong K Telok Kurau,425770
400120,https://www.propertyguru.com.sg/project/cavan-suites-20685,Cavan Suites,11 Cavan Road,209848
400121,https://www.propertyguru.com.sg/project/cavenagh-court-677,Cavenagh Court,151 Cavenagh Road,229628
400122,https://www.propertyguru.com.sg/project/cavenagh-gardens-814,Cavenagh Gardens,69 Cavenagh Road,229622
400123,https://www.propertyguru.com.sg/project/cavenagh-house-597,Cavenagh House,100 Clemenceau Avenue North,229491
400124,https://www.propertyguru.com.sg/project/cavenagh-lodge-1345,Cavenagh Lodge,81 Cavenagh Road,229626
400125,https://www.propertyguru.com.sg/project/celestia-1269,Celestia,160 Joo Chiat Terrace,427305
400126,https://www.propertyguru.com.sg/project/centra-studios-20628,Centra Studios,25 Lorong 25 Geylang,388302
400127,https://www.propertyguru.com.sg/project/centra-suites-20600,Centra Suites,38 Geylang Lorong 25A,388242
400128,https://www.propertyguru.com.sg/project/centrepoint-769,Centrepoint,176A Orchard Road,238844
400129,https://www.propertyguru.com.sg/project/centrina-20846,Centrina,11 Everitt Road North,428524
400130,https://www.propertyguru.com.sg/project/century-mansions-1070,Century Mansions,2M Jalan Remaja,668671
400131,https://www.propertyguru.com.sg/project/ceylon-point-20847,Ceylon Point,94 Ceylon Road,429674
400132,https://www.propertyguru.com.sg/project/ceylon-residence-20629,Ceylon Residence,107 Ceylon Road,429690
400133,https://www.propertyguru.com.sg/project/charleston-1196,Charleston,10 Shanghai Road,248184
400134,https://www.propertyguru.com.sg/project/charlton-lodge-2556,Charlton Lodge,23 Charlton Lane,539653
400135,https://www.propertyguru.com.sg/project/chateau-de-hollande-20851,Chateau De Hollande,114 Holland Road Singapore,278557
400136,https://www.propertyguru.com.sg/project/chateau-le-fame-945,Chateau Le Fame,51 Ewe Boon Road,259345
400137,https://www.propertyguru.com.sg/project/chelsea-grove-398,Chelsea Grove,2 Martaban Road,328626
400138,https://www.propertyguru.com.sg/project/chen-jing-jue-mansions-2643,Chen Jing Jue Mansions,46 Chuan Hoe Avenue,549846
400139,https://www.propertyguru.com.sg/project/cheng-hoe-house-1810,Cheng Hoe House,10 Kovan Road,548036
400140,https://www.propertyguru.com.sg/project/chez-bright-apartments-1820,Chez Bright Apartments,18 St Thomas Walk,238106
400141,https://www.propertyguru.com.sg/project/chinatown-plaza-21592,Chinatown Plaza,34 Craig Road,89673
400142,https://www.propertyguru.com.sg/project/chng-mansions-1822,Chng Mansions,120 Arthur Road,439828
400143,https://www.propertyguru.com.sg/project/choon-kim-house-20786,Choon Kim House,780 Upper Serangoon Road,534649
400144,https://www.propertyguru.com.sg/project/choon-moey-mansions-20788,Choon Moey Mansions,36 Lorong 31 Geylang,388034
400145,https://www.propertyguru.com.sg/project/chung-chin-flats-1828,Chung Chin Flats,344 East Coast Road,428963
400146,https://www.propertyguru.com.sg/project/citigate-residence-1281,Citigate Residence,168 Rangoon Road,218437
400147,https://www.propertyguru.com.sg/project/city-edge-261,City Edge,18 Moulmein Rise,308133
400148,https://www.propertyguru.com.sg/project/city-gate-21937,City Gate,,0
400149,https://www.propertyguru.com.sg/project/city-loft-2607,City Loft,363 Race Course Road,218636
400150,https://www.propertyguru.com.sg/project/city-plaza-620,City Plaza,810 Geylang Road,409286
400151,https://www.propertyguru.com.sg/project/city-regency-557,City Regency,18 Saint Michael's Road,327977
400152,https://www.propertyguru.com.sg/project/city-studios-2608,City Studios,30 Race Course Lane,218745
400153,https://www.propertyguru.com.sg/project/city-suites-22744,City Suites,235 Balestier Road,329699
400154,https://www.propertyguru.com.sg/project/cityvista-residences-973,CityVista Residences,21 Peck Hay Road,228314
400155,https://www.propertyguru.com.sg/project/claremont-924,Claremont,161 Killiney Road,239569
400156,https://www.propertyguru.com.sg/project/claymore-plaza-apartments-1479,Claymore Plaza Apartments,6 Claymore Hill,229571
400157,https://www.propertyguru.com.sg/project/cliften-310,Cliften,48 Ewe Boon Road,259342
400158,https://www.propertyguru.com.sg/project/clydes-residence-710,Clydes Residence,78 Mergui Road,219054
400159,https://www.propertyguru.com.sg/project/coastal-view-residences-1274,Coastal View Residences,177 Jalan Loyang Besar,509432
400160,https://www.propertyguru.com.sg/project/comfort-mansions-20864,Comfort Mansions,25 Jalan Datoh,329418
400161,https://www.propertyguru.com.sg/project/coronation-arcade-1840,Coronation Arcade,5 Coronation Road,269406
400162,https://www.propertyguru.com.sg/project/cosmo-loft-21615,Cosmo Loft,235 Balestier Road,329699
400163,https://www.propertyguru.com.sg/project/costa-este-1203,Costa Este,42 Lorong K Telok Kurau,425653
400164,https://www.propertyguru.com.sg/project/craig-place-1017,Craig Place,20 Craig Road,89692
400165,https://www.propertyguru.com.sg/project/crane-court-1313,Crane Court,38 Crane Road,429381
400166,https://www.propertyguru.com.sg/project/crescendo-building-1846,Crescendo Building,17 Upper East Coast Road,455208
400167,https://www.propertyguru.com.sg/project/crystal-court-1065,Crystal Court,456 River Valley Road,248342
400168,https://www.propertyguru.com.sg/project/crystal-de-azure-706,Crystal De Azure,18 How Sun Close,538645
