300042,https://www.propertyguru.com.sg/listing/20822863/for-rent-amber-skye,For Rent - Amber Skye,Amber Skye,8 Amber Road,1119,4580 ,4.09,2 ,2 ,Available from 15 Aug,6h
300043,https://www.propertyguru.com.sg/listing/20412967/for-rent-cairnhill-nine,For Rent - Cairnhill Nine,Cairnhill Nine,15 Cairnhill Road,732,5500 ,7.51,2 ,1 ,Ready to move,6h
300044,https://www.propertyguru.com.sg/listing/22932366/for-rent-sophia-residence,For Rent - Sophia Residence,Sophia Residence,11 Sophia Road,1087,4700 ,4.32,3 ,2 ,Ready to move,6h
300045,https://www.propertyguru.com.sg/listing/22934489/for-rent-queens-peak,For Rent - Queens Peak,Queens Peak,1 Dundee Road (S),861,4500 ,5.23,3 ,2 ,Ready to move,6h
300046,https://www.propertyguru.com.sg/listing/20588406/for-rent-the-balmoral,For Rent - The Balmoral,The Balmoral,18 Balmoral Park,3154,7200 ,2.28,4 ,4 ,Ready to move,6h
300047,https://www.propertyguru.com.sg/listing/22934383/for-rent-park-place-residences,For Rent - Park Place Residences,Park Place Residences,2 Paya Lebar Road,644,3200 ,4.97,2 ,1 ,Ready to move,7h
300048,https://www.propertyguru.com.sg/listing/21104812/for-rent-oue-twin-peaks,For Rent - OUE Twin Peaks,OUE Twin Peaks,33 Leonie Hill Road,549,3900 ,7.10,1 ,1 ,Ready to move,6h
300049,https://www.propertyguru.com.sg/listing/22934361/for-rent-park-place-residences,For Rent - Park Place Residences,Park Place Residences,6 Paya Lebar Road,646,3500 ,5.42,2 ,1 ,Ready to move,7h
300050,https://www.propertyguru.com.sg/listing/22911952/for-rent-trilight,For Rent - Trilight,Trilight,7 Newton Road,1195,6000 ,5.02,2 ,2 ,Available from 23 Jul,7h
300051,https://www.propertyguru.com.sg/listing/21059052/for-rent-rajah-towers,For Rent - Rajah Towers,Rajah Towers,32 Jalan Rajah,150,1050 ,7.00,,,Ready to move,7h
300052,https://www.propertyguru.com.sg/listing/22879880/for-rent-8-mount-sophia,For Rent - 8 @ Mount Sophia,8 @ Mount Sophia,8 Mount Sophia,2626,6900 ,2.63,3 ,3 ,Ready to move,7h
300053,https://www.propertyguru.com.sg/listing/22149494/for-rent-v-on-shenton,For Rent - V on Shenton,V on Shenton,5A Shenton Way,1098,5400 ,4.92,2 ,2 ,Ready to move,7h
300054,https://www.propertyguru.com.sg/listing/22719960/for-rent-8-st-thomas,For Rent - 8 St Thomas,8 St Thomas,8 St Thomas Walk,549,4200 ,7.65,2 ,1 ,Ready to move,7h
300055,https://www.propertyguru.com.sg/listing/22528248/for-rent-angullia-park-residences-orchard,For Rent - Angullia Park Residences @ Orchard,Angullia Park Residences @ Orchard,5 Cuscaden Walk,937,5000 ,5.34,2 ,2 ,Ready to move,7h
300056,https://www.propertyguru.com.sg/listing/21007428/for-rent-v-on-shenton,For Rent - V on Shenton,V on Shenton,5 Shenton Way,441,2700 ,6.12,,,Ready to move,7h
300057,https://www.propertyguru.com.sg/listing/21768049/for-rent-the-sail-marina-bay,For Rent - The Sail @ Marina Bay,The Sail @ Marina Bay,6 Marina Boulevard,678,3500 ,5.16,1 ,1 ,Ready to move,7h
300058,https://www.propertyguru.com.sg/listing/22702519/for-rent-the-draycott,For Rent - The Draycott,The Draycott,50 Draycott Park,2650,7500 ,2.83,4 ,4 ,Available from 30 Jul,7h
300059,https://www.propertyguru.com.sg/listing/22642311/for-rent-the-draycott,For Rent - The Draycott,The Draycott,50 Draycott Park,2650,8200 ,3.09,4 ,4 ,Available from 20 Jul,7h
300060,https://www.propertyguru.com.sg/listing/22675739/for-rent-dublin-lodge,For Rent - Dublin Lodge,Dublin Lodge,40 Dublin Road,2600,7000 ,2.69,3 ,3 ,Ready to move,7h
300061,https://www.propertyguru.com.sg/listing/21313408/for-rent-river-place,For Rent - River Place,River Place,60 Havelock Road,1033,4000 ,3.87,2 ,2 ,Ready to move,4h
300062,https://www.propertyguru.com.sg/listing/21210006/for-rent-lucky-plaza,For Rent - Lucky Plaza,Lucky Plaza,304 Orchard Road,829,3600 ,4.34,2 ,2 ,Ready to move,4h
300063,https://www.propertyguru.com.sg/listing/22596591/for-rent-marina-one-residences,For Rent - Marina One Residences,Marina One Residences,23 Marina Way,1163,6200 ,5.33,2 ,2 ,Ready to move,7h
